Gene_num,Gene_name,NodeType
4065,STAT1-METH,Gene-METH
4066,STAT2-METH,Gene-METH
4067,STAT3-METH,Gene-METH
4068,STAT4-METH,Gene-METH
4069,STAT5A-METH,Gene-METH
4070,STAT5B-METH,Gene-METH
4071,STAT6-METH,Gene-METH
4072,STEAP3-METH,Gene-METH
4073,STIM1-METH,Gene-METH
4074,STIM2-METH,Gene-METH
4075,STING1-METH,Gene-METH
4076,STK11-METH,Gene-METH
4077,STK3-METH,Gene-METH
4078,STK4-METH,Gene-METH
4079,STMN1-METH,Gene-METH
4080,STRADA-METH,Gene-METH
4081,STRADB-METH,Gene-METH
4082,SUCNR1-METH,Gene-METH
4083,SUFU-METH,Gene-METH
4084,SUGT1-METH,Gene-METH
4085,SYK-METH,Gene-METH
4086,SYNGAP1-METH,Gene-METH
4087,TAB1-METH,Gene-METH
4088,TAB2-METH,Gene-METH
4089,TAB3-METH,Gene-METH
4090,TACR1-METH,Gene-METH
4091,TACR2-METH,Gene-METH
4092,TACR3-METH,Gene-METH
4093,TANK-METH,Gene-METH
4094,TAOK1-METH,Gene-METH
4095,TAOK2-METH,Gene-METH
4096,TAOK3-METH,Gene-METH
4097,TBC1D1-METH,Gene-METH
4098,TBC1D4-METH,Gene-METH
4099,TBC1D7-METH,Gene-METH
4100,TBK1-METH,Gene-METH
4101,TBKBP1-METH,Gene-METH
4102,TBL1X-METH,Gene-METH
4103,TBL1XR1-METH,Gene-METH
4104,TBL1Y-METH,Gene-METH
4105,TBX3-METH,Gene-METH
4106,TBXA2R-METH,Gene-METH
4107,TCF3-METH,Gene-METH
4108,TCF7-METH,Gene-METH
4109,TCF7L1-METH,Gene-METH
4110,TCF7L2-METH,Gene-METH
4111,TCL1A-METH,Gene-METH
4112,TCL1B-METH,Gene-METH
4113,TEAD1-METH,Gene-METH
4114,TEAD2-METH,Gene-METH
4115,TEAD3-METH,Gene-METH
4116,TEAD4-METH,Gene-METH
4117,TEC-METH,Gene-METH
4118,TEK-METH,Gene-METH
4119,TELO2-METH,Gene-METH
4120,TF-METH,Gene-METH
4121,TFAM-METH,Gene-METH
4122,TFDP1-METH,Gene-METH
4123,TFF1-METH,Gene-METH
4124,TFRC-METH,Gene-METH
4125,TGFA-METH,Gene-METH
4126,TGFB1-METH,Gene-METH
4127,TGFB2-METH,Gene-METH
4128,TGFB3-METH,Gene-METH
4129,TGFBR1-METH,Gene-METH
4130,TGFBR2-METH,Gene-METH
4131,TGIF1-METH,Gene-METH
4132,TGIF2-METH,Gene-METH
4133,TH-METH,Gene-METH
4134,THBD-METH,Gene-METH
4135,THBS1-METH,Gene-METH
4136,THBS2-METH,Gene-METH
4137,THBS3-METH,Gene-METH
4138,THBS4-METH,Gene-METH
4139,THEM4-METH,Gene-METH
4140,THPO-METH,Gene-METH
4141,THRA-METH,Gene-METH
4142,THRB-METH,Gene-METH
4143,TIAM1-METH,Gene-METH
4144,TICAM1-METH,Gene-METH
4145,TICAM2-METH,Gene-METH
4146,TIMP1-METH,Gene-METH
4147,TIRAP-METH,Gene-METH
4148,TKFC-METH,Gene-METH
4149,TLE1-METH,Gene-METH
4150,TLE2-METH,Gene-METH
4151,TLE3-METH,Gene-METH
4152,TLE4-METH,Gene-METH
4153,TLE6-METH,Gene-METH
4154,TLE7-METH,Gene-METH
4155,TLN1-METH,Gene-METH
4156,TLN2-METH,Gene-METH
4157,TLR1-METH,Gene-METH
4158,TLR2-METH,Gene-METH
4159,TLR3-METH,Gene-METH
4160,TLR4-METH,Gene-METH
4161,TLR5-METH,Gene-METH
4162,TLR6-METH,Gene-METH
4163,TLR7-METH,Gene-METH
4164,TLR8-METH,Gene-METH
4165,TLR9-METH,Gene-METH
4166,TNC-METH,Gene-METH
4167,TNF-METH,Gene-METH
4168,TNFAIP3-METH,Gene-METH
4169,TNFRSF10A-METH,Gene-METH
4170,TNFRSF10B-METH,Gene-METH
4171,TNFRSF11A-METH,Gene-METH
4172,TNFRSF13C-METH,Gene-METH
4173,TNFRSF1A-METH,Gene-METH
4174,TNFRSF1B-METH,Gene-METH
4175,TNFSF10-METH,Gene-METH
4176,TNFSF11-METH,Gene-METH
4177,TNFSF13B-METH,Gene-METH
4178,TNFSF14-METH,Gene-METH
4179,TNN-METH,Gene-METH
4180,TNNC1-METH,Gene-METH
4181,TNNC2-METH,Gene-METH
4182,TNNI3-METH,Gene-METH
4183,TNR-METH,Gene-METH
4184,TNXB-METH,Gene-METH
4185,TOLLIP-METH,Gene-METH
4186,TP53-METH,Gene-METH
4187,TP53AIP1-METH,Gene-METH
4188,TP53BP1-METH,Gene-METH
4189,TP53BP2-METH,Gene-METH
4190,TP53I3-METH,Gene-METH
4191,TP73-METH,Gene-METH
4192,TPCN1-METH,Gene-METH
4193,TPCN2-METH,Gene-METH
4194,TPTEP2-CSNK1E-METH,Gene-METH
4195,TRADD-METH,Gene-METH
4196,TRAF1-METH,Gene-METH
4197,TRAF2-METH,Gene-METH
4198,TRAF3-METH,Gene-METH
4199,TRAF3IP2-METH,Gene-METH
4200,TRAF4-METH,Gene-METH
4201,TRAF5-METH,Gene-METH
4202,TRAF6-METH,Gene-METH
4203,TRDN-METH,Gene-METH
4204,TRHR-METH,Gene-METH
4205,TRIM25-METH,Gene-METH
4206,TRIP10-METH,Gene-METH
4207,TRIP6-METH,Gene-METH
4208,TRPC6-METH,Gene-METH
4209,TRPM2-METH,Gene-METH
4210,TSC1-METH,Gene-METH
4211,TSC2-METH,Gene-METH
4212,TSHB-METH,Gene-METH
4213,TSHR-METH,Gene-METH
4214,TSLP-METH,Gene-METH
4215,TTI1-METH,Gene-METH
4216,TXN-METH,Gene-METH
4217,TXN2-METH,Gene-METH
4218,TXNIP-METH,Gene-METH
4219,TYK2-METH,Gene-METH
4220,UBC-METH,Gene-METH
4221,UCP1-METH,Gene-METH
4222,ULK1-METH,Gene-METH
4223,ULK2-METH,Gene-METH
4224,USP25-METH,Gene-METH
4225,USP7-METH,Gene-METH
4226,VANGL1-METH,Gene-METH
4227,VANGL2-METH,Gene-METH
4228,VASP-METH,Gene-METH
4229,VAV1-METH,Gene-METH
4230,VAV2-METH,Gene-METH
4231,VAV3-METH,Gene-METH
4232,VCAM1-METH,Gene-METH
4233,VDAC1-METH,Gene-METH
4234,VDAC2-METH,Gene-METH
4235,VDAC3-METH,Gene-METH
4236,VEGFA-METH,Gene-METH
4237,VEGFB-METH,Gene-METH
4238,VEGFC-METH,Gene-METH
4239,VEGFD-METH,Gene-METH
4240,VHL-METH,Gene-METH
4241,VIP-METH,Gene-METH
4242,VIPR2-METH,Gene-METH
4243,VTN-METH,Gene-METH
4244,VWF-METH,Gene-METH
4245,WAS-METH,Gene-METH
4246,WDR24-METH,Gene-METH
4247,WDR59-METH,Gene-METH
4248,WIF1-METH,Gene-METH
4249,WNT1-METH,Gene-METH
4250,WNT10A-METH,Gene-METH
4251,WNT10B-METH,Gene-METH
4252,WNT11-METH,Gene-METH
4253,WNT16-METH,Gene-METH
4254,WNT2-METH,Gene-METH
4255,WNT2B-METH,Gene-METH
4256,WNT3-METH,Gene-METH
4257,WNT3A-METH,Gene-METH
4258,WNT4-METH,Gene-METH
4259,WNT5A-METH,Gene-METH
4260,WNT5B-METH,Gene-METH
4261,WNT6-METH,Gene-METH
4262,WNT7A-METH,Gene-METH
4263,WNT7B-METH,Gene-METH
4264,WNT8A-METH,Gene-METH
4265,WNT8B-METH,Gene-METH
4266,WNT9A-METH,Gene-METH
4267,WNT9B-METH,Gene-METH
4268,WTIP-METH,Gene-METH
4269,WWC1-METH,Gene-METH
4270,WWTR1-METH,Gene-METH
4271,XCL1-METH,Gene-METH
4272,XCL2-METH,Gene-METH
4273,XCR1-METH,Gene-METH
4274,XIAP-METH,Gene-METH
4275,YAP1-METH,Gene-METH
4276,YWHAB-METH,Gene-METH
4277,YWHAE-METH,Gene-METH
4278,YWHAG-METH,Gene-METH
4279,YWHAH-METH,Gene-METH
4280,YWHAQ-METH,Gene-METH
4281,YWHAZ-METH,Gene-METH
4282,ZAP70-METH,Gene-METH
4283,ZFYVE16-METH,Gene-METH
4284,ZFYVE9-METH,Gene-METH
4285,ZMAT3-METH,Gene-METH
4286,ZNF274-METH,Gene-METH
4287,ZNRF3-METH,Gene-METH
4288,ABL1-PROT,Gene-PROT
4289,ABL2-PROT,Gene-PROT
4290,ACAA1-PROT,Gene-PROT
4291,ACACA-PROT,Gene-PROT
4292,ACACB-PROT,Gene-PROT
4293,ACADL-PROT,Gene-PROT
4294,ACADM-PROT,Gene-PROT
4295,ACOX1-PROT,Gene-PROT
4296,ACOX2-PROT,Gene-PROT
4297,ACOX3-PROT,Gene-PROT
4298,ACSBG1-PROT,Gene-PROT
4299,ACSBG2-PROT,Gene-PROT
4300,ACSL1-PROT,Gene-PROT
4301,ACSL3-PROT,Gene-PROT
4302,ACSL4-PROT,Gene-PROT
4303,ACSL5-PROT,Gene-PROT
4304,ACSL6-PROT,Gene-PROT
4305,ACTA2-PROT,Gene-PROT
4306,ACTB-PROT,Gene-PROT
4307,ACTG1-PROT,Gene-PROT
4308,ACVR1-PROT,Gene-PROT
4309,ACVR1B-PROT,Gene-PROT
4310,ACVR1C-PROT,Gene-PROT
4311,ACVR2A-PROT,Gene-PROT
4312,ACVR2B-PROT,Gene-PROT
4313,ADAM17-PROT,Gene-PROT
4314,ADCY1-PROT,Gene-PROT
4315,ADCY10-PROT,Gene-PROT
4316,ADCY2-PROT,Gene-PROT
4317,ADCY3-PROT,Gene-PROT
4318,ADCY4-PROT,Gene-PROT
4319,ADCY5-PROT,Gene-PROT
4320,ADCY6-PROT,Gene-PROT
4321,ADCY7-PROT,Gene-PROT
4322,ADCY8-PROT,Gene-PROT
4323,ADCY9-PROT,Gene-PROT
4324,ADCYAP1-PROT,Gene-PROT
4325,ADCYAP1R1-PROT,Gene-PROT
4326,ADGRB1-PROT,Gene-PROT
4327,ADIPOQ-PROT,Gene-PROT
4328,ADIPOR1-PROT,Gene-PROT
4329,ADIPOR2-PROT,Gene-PROT
4330,ADORA1-PROT,Gene-PROT
4331,ADORA2A-PROT,Gene-PROT
4332,ADORA2B-PROT,Gene-PROT
4333,ADORA3-PROT,Gene-PROT
4334,ADRA1A-PROT,Gene-PROT
4335,ADRA1B-PROT,Gene-PROT
4336,ADRA1D-PROT,Gene-PROT
4337,ADRA2A-PROT,Gene-PROT
4338,ADRA2B-PROT,Gene-PROT
4339,ADRA2C-PROT,Gene-PROT
4340,ADRB1-PROT,Gene-PROT
4341,ADRB2-PROT,Gene-PROT
4342,ADRB3-PROT,Gene-PROT
4343,AFDN-PROT,Gene-PROT
4344,AFP-PROT,Gene-PROT
4345,AGAP2-PROT,Gene-PROT
4346,AGER-PROT,Gene-PROT
4347,AGRP-PROT,Gene-PROT
4348,AGT-PROT,Gene-PROT
4349,AGTR1-PROT,Gene-PROT
4350,AIFM2-PROT,Gene-PROT
4351,AIM2-PROT,Gene-PROT
4352,AJUBA-PROT,Gene-PROT
4353,AKT1-PROT,Gene-PROT
4354,AKT1S1-PROT,Gene-PROT
4355,AKT2-PROT,Gene-PROT
4356,AKT3-PROT,Gene-PROT
4357,ALDOA-PROT,Gene-PROT
4358,ALDOB-PROT,Gene-PROT
4359,ALDOC-PROT,Gene-PROT
4360,AMH-PROT,Gene-PROT
4361,AMHR2-PROT,Gene-PROT
4362,AMOT-PROT,Gene-PROT
4363,ANAPC5-PROT,Gene-PROT
4364,ANGPT1-PROT,Gene-PROT
4365,ANGPT2-PROT,Gene-PROT
4366,ANGPT4-PROT,Gene-PROT
4367,ANGPTL4-PROT,Gene-PROT
4368,AOX1-PROT,Gene-PROT
4369,APAF1-PROT,Gene-PROT
4370,APBB1IP-PROT,Gene-PROT
4371,APC-PROT,Gene-PROT
4372,APC2-PROT,Gene-PROT
4373,APH1A-PROT,Gene-PROT
4374,APH1B-PROT,Gene-PROT
4375,APLN-PROT,Gene-PROT
4376,APLNR-PROT,Gene-PROT
4377,APOA1-PROT,Gene-PROT
4378,APOA2-PROT,Gene-PROT
4379,APOA5-PROT,Gene-PROT
4380,APOC3-PROT,Gene-PROT
4381,AQP7-PROT,Gene-PROT
4382,ARAF-PROT,Gene-PROT
4383,ARAP3-PROT,Gene-PROT
4384,AREG-PROT,Gene-PROT
4385,ARF1-PROT,Gene-PROT
4386,ARF6-PROT,Gene-PROT
4387,ARHGDIA-PROT,Gene-PROT
4388,ARHGDIB-PROT,Gene-PROT
4389,ARHGDIG-PROT,Gene-PROT
4390,ARHGEF12-PROT,Gene-PROT
4391,ARNT-PROT,Gene-PROT
4392,ARRB1-PROT,Gene-PROT
4393,ARRB2-PROT,Gene-PROT
4394,ASPH-PROT,Gene-PROT
4395,ATF2-PROT,Gene-PROT
4396,ATF4-PROT,Gene-PROT
4397,ATF6B-PROT,Gene-PROT
4398,ATG12-PROT,Gene-PROT
4399,ATG16L1-PROT,Gene-PROT
4400,ATG5-PROT,Gene-PROT
4401,ATM-PROT,Gene-PROT
4402,ATP1A1-PROT,Gene-PROT
4403,ATP1A2-PROT,Gene-PROT
4404,ATP1A3-PROT,Gene-PROT
4405,ATP1A4-PROT,Gene-PROT
4406,ATP1B1-PROT,Gene-PROT
4407,ATP1B2-PROT,Gene-PROT
4408,ATP1B3-PROT,Gene-PROT
4409,ATP1B4-PROT,Gene-PROT
4410,ATP2A1-PROT,Gene-PROT
4411,ATP2A2-PROT,Gene-PROT
4412,ATP2A3-PROT,Gene-PROT
4413,ATP2B1-PROT,Gene-PROT
4414,ATP2B2-PROT,Gene-PROT
4415,ATP2B3-PROT,Gene-PROT
4416,ATP2B4-PROT,Gene-PROT
4417,ATP6V1A-PROT,Gene-PROT
4418,ATP6V1B1-PROT,Gene-PROT
4419,ATP6V1B2-PROT,Gene-PROT
4420,ATP6V1C1-PROT,Gene-PROT
4421,ATP6V1C2-PROT,Gene-PROT
4422,ATP6V1D-PROT,Gene-PROT
4423,ATP6V1E1-PROT,Gene-PROT
4424,ATP6V1E2-PROT,Gene-PROT
4425,ATP6V1F-PROT,Gene-PROT
4426,ATP6V1G1-PROT,Gene-PROT
4427,ATP6V1G2-PROT,Gene-PROT
4428,ATP6V1G3-PROT,Gene-PROT
4429,ATP6V1H-PROT,Gene-PROT
4430,ATR-PROT,Gene-PROT
4431,ATXN1-PROT,Gene-PROT
4432,ATXN1L-PROT,Gene-PROT
4433,AVP-PROT,Gene-PROT
4434,AVPR1A-PROT,Gene-PROT
4435,AVPR1B-PROT,Gene-PROT
4436,AVPR2-PROT,Gene-PROT
4437,AXIN1-PROT,Gene-PROT
4438,AXIN2-PROT,Gene-PROT
4439,AZI2-PROT,Gene-PROT
4440,BAD-PROT,Gene-PROT
4441,BAG4-PROT,Gene-PROT
4442,BAMBI-PROT,Gene-PROT
4443,BAX-PROT,Gene-PROT
4444,BBC3-PROT,Gene-PROT
4445,BCAR1-PROT,Gene-PROT
4446,BCL10-PROT,Gene-PROT
4447,BCL2-PROT,Gene-PROT
4448,BCL2A1-PROT,Gene-PROT
4449,BCL2L1-PROT,Gene-PROT
4450,BCL2L11-PROT,Gene-PROT
4451,BCL3-PROT,Gene-PROT
4452,BCL6-PROT,Gene-PROT
4453,BDKRB1-PROT,Gene-PROT
4454,BDKRB2-PROT,Gene-PROT
4455,BDNF-PROT,Gene-PROT
4456,BECN1-PROT,Gene-PROT
4457,BECN2-PROT,Gene-PROT
4458,BEX3-PROT,Gene-PROT
4459,BID-PROT,Gene-PROT
4460,BIRC2-PROT,Gene-PROT
4461,BIRC3-PROT,Gene-PROT
4462,BIRC5-PROT,Gene-PROT
4463,BLNK-PROT,Gene-PROT
4464,BMP2-PROT,Gene-PROT
4465,BMP4-PROT,Gene-PROT
4466,BMP5-PROT,Gene-PROT
4467,BMP6-PROT,Gene-PROT
4468,BMP7-PROT,Gene-PROT
4469,BMP8A-PROT,Gene-PROT
4470,BMP8B-PROT,Gene-PROT
4471,BMPR1A-PROT,Gene-PROT
4472,BMPR1B-PROT,Gene-PROT
4473,BMPR2-PROT,Gene-PROT
4474,BNIP3-PROT,Gene-PROT
4475,BOC-PROT,Gene-PROT
4476,BORCS8-MEF2B-PROT,Gene-PROT
4477,BRAF-PROT,Gene-PROT
4478,BRAP-PROT,Gene-PROT
4479,BRCA1-PROT,Gene-PROT
4480,BRCC3-PROT,Gene-PROT
4481,BTC-PROT,Gene-PROT
4482,BTK-PROT,Gene-PROT
4483,BTRC-PROT,Gene-PROT
4484,BUB1B-PAK6-PROT,Gene-PROT
4485,CAB39-PROT,Gene-PROT
4486,CAB39L-PROT,Gene-PROT
4487,CACNA1A-PROT,Gene-PROT
4488,CACNA1B-PROT,Gene-PROT
4489,CACNA1C-PROT,Gene-PROT
4490,CACNA1D-PROT,Gene-PROT
4491,CACNA1E-PROT,Gene-PROT
4492,CACNA1F-PROT,Gene-PROT
4493,CACNA1G-PROT,Gene-PROT
4494,CACNA1H-PROT,Gene-PROT
4495,CACNA1I-PROT,Gene-PROT
4496,CACNA1S-PROT,Gene-PROT
4497,CACNA2D1-PROT,Gene-PROT
4498,CACNA2D2-PROT,Gene-PROT
4499,CACNA2D3-PROT,Gene-PROT
4500,CACNA2D4-PROT,Gene-PROT
4501,CACNB1-PROT,Gene-PROT
4502,CACNB2-PROT,Gene-PROT
4503,CACNB3-PROT,Gene-PROT
4504,CACNB4-PROT,Gene-PROT
4505,CACNG1-PROT,Gene-PROT
4506,CACNG2-PROT,Gene-PROT
4507,CACNG3-PROT,Gene-PROT
4508,CACNG4-PROT,Gene-PROT
4509,CACNG5-PROT,Gene-PROT
4510,CACNG6-PROT,Gene-PROT
4511,CACNG7-PROT,Gene-PROT
4512,CACNG8-PROT,Gene-PROT
4513,CACYBP-PROT,Gene-PROT
4514,CALM1-PROT,Gene-PROT
4515,CALM2-PROT,Gene-PROT
4516,CALM3-PROT,Gene-PROT
4517,CALML3-PROT,Gene-PROT
4518,CALML4-PROT,Gene-PROT
4519,CALML5-PROT,Gene-PROT
4520,CALML6-PROT,Gene-PROT
4521,CAMK1-PROT,Gene-PROT
4522,CAMK1D-PROT,Gene-PROT
4523,CAMK1G-PROT,Gene-PROT
4524,CAMK2A-PROT,Gene-PROT
4525,CAMK2B-PROT,Gene-PROT
4526,CAMK2D-PROT,Gene-PROT
4527,CAMK2G-PROT,Gene-PROT
4528,CAMK4-PROT,Gene-PROT
4529,CAMKK2-PROT,Gene-PROT
4530,CAMP-PROT,Gene-PROT
4531,CARD10-PROT,Gene-PROT
4532,CARD11-PROT,Gene-PROT
4533,CARD14-PROT,Gene-PROT
4534,CARD16-PROT,Gene-PROT
4535,CARD18-PROT,Gene-PROT
4536,CARD6-PROT,Gene-PROT
4537,CARD8-PROT,Gene-PROT
4538,CARD9-PROT,Gene-PROT
4539,CASP1-PROT,Gene-PROT
4540,CASP10-PROT,Gene-PROT
4541,CASP12-PROT,Gene-PROT
4542,CASP3-PROT,Gene-PROT
4543,CASP4-PROT,Gene-PROT
4544,CASP5-PROT,Gene-PROT
4545,CASP7-PROT,Gene-PROT
4546,CASP8-PROT,Gene-PROT
4547,CASP9-PROT,Gene-PROT
4548,CASQ1-PROT,Gene-PROT
4549,CASQ2-PROT,Gene-PROT
4550,CASR-PROT,Gene-PROT
4551,CASTOR1-PROT,Gene-PROT
4552,CAT-PROT,Gene-PROT
4553,CBL-PROT,Gene-PROT
4554,CBLB-PROT,Gene-PROT
4555,CCKAR-PROT,Gene-PROT
4556,CCKBR-PROT,Gene-PROT
4557,CCL1-PROT,Gene-PROT
4558,CCL11-PROT,Gene-PROT
4559,CCL13-PROT,Gene-PROT
4560,CCL14-PROT,Gene-PROT
4561,CCL15-PROT,Gene-PROT
4562,CCL16-PROT,Gene-PROT
4563,CCL17-PROT,Gene-PROT
4564,CCL18-PROT,Gene-PROT
4565,CCL19-PROT,Gene-PROT
4566,CCL2-PROT,Gene-PROT
4567,CCL20-PROT,Gene-PROT
4568,CCL21-PROT,Gene-PROT
4569,CCL22-PROT,Gene-PROT
4570,CCL23-PROT,Gene-PROT
4571,CCL24-PROT,Gene-PROT
4572,CCL25-PROT,Gene-PROT
4573,CCL26-PROT,Gene-PROT
4574,CCL27-PROT,Gene-PROT
4575,CCL28-PROT,Gene-PROT
4576,CCL3-PROT,Gene-PROT
4577,CCL4-PROT,Gene-PROT
4578,CCL5-PROT,Gene-PROT
4579,CCL7-PROT,Gene-PROT
4580,CCL8-PROT,Gene-PROT
4581,CCN2-PROT,Gene-PROT
4582,CCNA1-PROT,Gene-PROT
4583,CCNA2-PROT,Gene-PROT
4584,CCNB1-PROT,Gene-PROT
4585,CCNB2-PROT,Gene-PROT
4586,CCNB3-PROT,Gene-PROT
4587,CCND1-PROT,Gene-PROT
4588,CCND2-PROT,Gene-PROT
4589,CCND3-PROT,Gene-PROT
4590,CCNE1-PROT,Gene-PROT
4591,CCNE2-PROT,Gene-PROT
4592,CCNG1-PROT,Gene-PROT
4593,CCNG2-PROT,Gene-PROT
4594,CCR1-PROT,Gene-PROT
4595,CCR10-PROT,Gene-PROT
4596,CCR2-PROT,Gene-PROT
4597,CCR3-PROT,Gene-PROT
4598,CCR4-PROT,Gene-PROT
4599,CCR5-PROT,Gene-PROT
4600,CCR6-PROT,Gene-PROT
4601,CCR7-PROT,Gene-PROT
4602,CCR8-PROT,Gene-PROT
4603,CCR9-PROT,Gene-PROT
4604,CD14-PROT,Gene-PROT
4605,CD19-PROT,Gene-PROT
4606,CD209-PROT,Gene-PROT
4607,CD22-PROT,Gene-PROT
4608,CD247-PROT,Gene-PROT
4609,CD28-PROT,Gene-PROT
4610,CD36-PROT,Gene-PROT
4611,CD38-PROT,Gene-PROT
4612,CD3E-PROT,Gene-PROT
4613,CD4-PROT,Gene-PROT
4614,CD40-PROT,Gene-PROT
4615,CD40LG-PROT,Gene-PROT
4616,CD72-PROT,Gene-PROT
4617,CD79A-PROT,Gene-PROT
4618,CD79B-PROT,Gene-PROT
4619,CD80-PROT,Gene-PROT
4620,CD82-PROT,Gene-PROT
4621,CD86-PROT,Gene-PROT
4622,CD8A-PROT,Gene-PROT
4623,CD8B-PROT,Gene-PROT
4624,CD8B2-PROT,Gene-PROT
4625,CDC25B-PROT,Gene-PROT
4626,CDC37-PROT,Gene-PROT
4627,CDC42-PROT,Gene-PROT
4628,CDH1-PROT,Gene-PROT
4629,CDK1-PROT,Gene-PROT
4630,CDK2-PROT,Gene-PROT
4631,CDK4-PROT,Gene-PROT
4632,CDK6-PROT,Gene-PROT
4633,CDKN1A-PROT,Gene-PROT
4634,CDKN1B-PROT,Gene-PROT
4635,CDKN2A-PROT,Gene-PROT
4636,CDKN2B-PROT,Gene-PROT
4637,CDKN2D-PROT,Gene-PROT
4638,CDON-PROT,Gene-PROT
4639,CEBPB-PROT,Gene-PROT
4640,CER1-PROT,Gene-PROT
4641,CFLAR-PROT,Gene-PROT
4642,CFTR-PROT,Gene-PROT
4643,CGA-PROT,Gene-PROT
4644,CHAD-PROT,Gene-PROT
4645,CHD8-PROT,Gene-PROT
4646,CHEK1-PROT,Gene-PROT
4647,CHEK2-PROT,Gene-PROT
4648,CHRD-PROT,Gene-PROT
4649,CHRM1-PROT,Gene-PROT
4650,CHRM2-PROT,Gene-PROT
4651,CHRM3-PROT,Gene-PROT
4652,CHRM5-PROT,Gene-PROT
4653,CHRNA7-PROT,Gene-PROT
4654,CHUK-PROT,Gene-PROT
4655,CIR1-PROT,Gene-PROT
4656,CISH-PROT,Gene-PROT
4657,CLEC1B-PROT,Gene-PROT
4658,CLEC4D-PROT,Gene-PROT
4659,CLEC4E-PROT,Gene-PROT
4660,CLEC4M-PROT,Gene-PROT
4661,CLEC6A-PROT,Gene-PROT
4662,CLEC7A-PROT,Gene-PROT
4663,CLIP1-PROT,Gene-PROT
4664,CNGA1-PROT,Gene-PROT
4665,CNGA2-PROT,Gene-PROT
4666,CNGA3-PROT,Gene-PROT
4667,CNGA4-PROT,Gene-PROT
4668,CNGB1-PROT,Gene-PROT
4669,CNGB3-PROT,Gene-PROT
4670,CNR1-PROT,Gene-PROT
4671,CNTF-PROT,Gene-PROT
4672,CNTFR-PROT,Gene-PROT
4673,COL1A1-PROT,Gene-PROT
4674,COL1A2-PROT,Gene-PROT
4675,COL2A1-PROT,Gene-PROT
4676,COL3A1-PROT,Gene-PROT
4677,COL4A1-PROT,Gene-PROT
4678,COL4A2-PROT,Gene-PROT
4679,COL4A3-PROT,Gene-PROT
4680,COL4A4-PROT,Gene-PROT
4681,COL4A5-PROT,Gene-PROT
4682,COL4A6-PROT,Gene-PROT
4683,COL6A1-PROT,Gene-PROT
4684,COL6A2-PROT,Gene-PROT
4685,COL6A3-PROT,Gene-PROT
4686,COL6A5-PROT,Gene-PROT
4687,COL6A6-PROT,Gene-PROT
4688,COL9A1-PROT,Gene-PROT
4689,COL9A2-PROT,Gene-PROT
4690,COL9A3-PROT,Gene-PROT
4691,COMP-PROT,Gene-PROT
4692,COP1-PROT,Gene-PROT
4693,CPT1A-PROT,Gene-PROT
4694,CPT1B-PROT,Gene-PROT
4695,CPT1C-PROT,Gene-PROT
4696,CPT2-PROT,Gene-PROT
4697,CREB1-PROT,Gene-PROT
4698,CREB3-PROT,Gene-PROT
4699,CREB3L1-PROT,Gene-PROT
4700,CREB3L2-PROT,Gene-PROT
4701,CREB3L3-PROT,Gene-PROT
4702,CREB3L4-PROT,Gene-PROT
4703,CREB5-PROT,Gene-PROT
4704,CREBBP-PROT,Gene-PROT
4705,CRK-PROT,Gene-PROT
4706,CRKL-PROT,Gene-PROT
4707,CRLF2-PROT,Gene-PROT
4708,CRTC2-PROT,Gene-PROT
4709,CSF1-PROT,Gene-PROT
4710,CSF1R-PROT,Gene-PROT
4711,CSF2-PROT,Gene-PROT
4712,CSF2RA-PROT,Gene-PROT
4713,CSF2RB-PROT,Gene-PROT
4714,CSF3-PROT,Gene-PROT
4715,CSF3R-PROT,Gene-PROT
4716,CSH1-PROT,Gene-PROT
4717,CSH2-PROT,Gene-PROT
4718,CSN2-PROT,Gene-PROT
4719,CSNK1A1-PROT,Gene-PROT
4720,CSNK1A1L-PROT,Gene-PROT
4721,CSNK1D-PROT,Gene-PROT
4722,CSNK1E-PROT,Gene-PROT
4723,CSNK1G1-PROT,Gene-PROT
4724,CSNK1G2-PROT,Gene-PROT
4725,CSNK1G3-PROT,Gene-PROT
4726,CSNK2A1-PROT,Gene-PROT
4727,CSNK2A2-PROT,Gene-PROT
4728,CSNK2A3-PROT,Gene-PROT
4729,CSNK2B-PROT,Gene-PROT
4730,CTBP1-PROT,Gene-PROT
4731,CTBP2-PROT,Gene-PROT
4732,CTF1-PROT,Gene-PROT
4733,CTLA4-PROT,Gene-PROT
4734,CTNNA1-PROT,Gene-PROT
4735,CTNNA2-PROT,Gene-PROT
4736,CTNNA3-PROT,Gene-PROT
4737,CTNNB1-PROT,Gene-PROT
4738,CTNNBIP1-PROT,Gene-PROT
4739,CTNND1-PROT,Gene-PROT
4740,CTNND2-PROT,Gene-PROT
4741,CTSB-PROT,Gene-PROT
4742,CTSD-PROT,Gene-PROT
4743,CUL1-PROT,Gene-PROT
4744,CUL3-PROT,Gene-PROT
4745,CX3CL1-PROT,Gene-PROT
4746,CX3CR1-PROT,Gene-PROT
4747,CXCL1-PROT,Gene-PROT
4748,CXCL10-PROT,Gene-PROT
4749,CXCL11-PROT,Gene-PROT
4750,CXCL12-PROT,Gene-PROT
4751,CXCL13-PROT,Gene-PROT
4752,CXCL14-PROT,Gene-PROT
4753,CXCL16-PROT,Gene-PROT
4754,CXCL2-PROT,Gene-PROT
4755,CXCL3-PROT,Gene-PROT
4756,CXCL5-PROT,Gene-PROT
4757,CXCL6-PROT,Gene-PROT
